"Mars Year","Mission subphase","Sol","Ls","Centroid longitude","Centroid latitude","Area (square km)","Member ID","Sequence ID","Maximum latitude","Minimum latitude","Confidence interval","Missing data"
"      32","D16","       3","      16.5000","      19.8500","      57.2500","       595053.81","D16_003","D16_01","      66.8500","      45.7500","      75","no"
"      32","D16","       3","      16.5000","     -44.5500","      51.0500","       820512.88","D16_005","","      62.7500","      34.6500","      50","no"
"      32","D16","       3","      16.5000","     -19.3500","     -62.4500","       152535.50","D16_023+024","","     -58.3500","     -66.9500","      50","no"
"      32","D16","       3","      16.5000","      12.6500","     -61.2500","       79663.945","D16_022","","     -56.8500","     -64.6500","      50","no"
"      32","D16","       3","      16.5000","      167.750","     -46.0500","       95872.672","D16_026","","     -41.2500","     -51.7500","      75","no"
"      32","D16","       3","      16.5000","     -166.650","     -62.6500","       288503.66","D16_027","","     -56.6500","     -68.0500","      75","no"
"      32","D16","       3","      16.5000","     -76.4500","     -61.9500","       19655.955","D16_029","","     -60.4500","     -63.4500","      50","no"
"      32","D16","       4","      16.9000","      163.350","      50.4500","       2573166.2","D16_001","D16_01","      67.5500","      17.6500","      50","no"
"      32","D16","       4","      16.9000","      111.650","      54.2500","       1078144.8","D16_002","D16_01","      63.7500","      39.4500","      50","no"
"      32","D16","       4","      16.9000","      64.5500","      57.8500","       541637.06","D16_003","D16_01","      65.2500","      48.6500","      75","no"
"      32","D16","       4","      16.9000","      30.7500","      58.4500","       221949.91","D16_004","D16_01","      62.7500","      53.6500","      75","no"
"      32","D16","       4","      16.9000","     -136.650","     -61.1500","       303860.38","D16_027","","     -56.0500","     -65.7500","      75","no"
"      32","D16","       4","      16.9000","     -119.350","     -67.8500","       1087453.2","D16_030","","     -61.2500","     -72.8500","      50","yes"
"      32","D16","       4","      16.9000","      66.5500","     -61.6500","       26715.549","D16_031","","     -60.0500","     -63.0500","     100","no"
"      32","D16","       4","      16.9000","      134.850","     -66.0500","       366827.31","D16_032","","     -60.4500","     -70.7500","      75","yes"
"      32","D16","       5","      17.4000","      149.950","      58.4500","       425849.53","D16_001b","D16_01","      64.9500","      51.1500","      50","no"
"      32","D16","       5","      17.4000","      146.450","      40.0500","       857863.56","D16_001","D16_01","      64.7500","      18.2500","      50","no"
"      32","D16","       5","      17.4000","      90.5500","      57.8500","       1687274.0","D16_003+004","D16_01","      68.3500","      45.1500","      75","no"
"      32","D16","       5","      17.4000","     -36.7500","      48.6500","       621572.94","D16_006","","      59.5500","      37.1500","      50","no"
"      32","D16","       5","      17.4000","     -85.9500","     -60.2500","       612723.88","D16_027","","     -55.0500","     -64.6500","      75","no"
"      32","D16","       5","      17.4000","     -95.5500","     -67.7500","       950611.75","D16_031","","     -57.9500","     -73.8500","      50","yes"
"      32","D16","       5","      17.4000","     -5.84999","     -58.7500","       151104.67","D16_034","","     -55.8500","     -63.6500","      75","no"
"      32","D16","       5","      17.4000","      104.250","     -63.4500","       154928.28","D16_035","","     -59.3500","     -68.2500","      75","no"
"      32","D16","       5","      17.4000","     -43.2500","     -42.5500","       33650.066","D16_036","","     -40.0500","     -43.8500","      75","no"
"      32","D16","       6","      17.8000","     -1.75000","      61.6500","       302354.09","D16_006","","      69.7500","      53.6500","      75","no"
"      32","D16","       6","      17.8000","      14.6500","     -61.8500","       370140.62","D16_034","","     -56.4500","     -67.1500","      75","no"
"      32","D16","       6","      17.8000","     -42.9500","     -35.7500","       395047.16","D16_036","","     -30.6500","     -41.9500","      75","no"
"      32","D16","       6","      17.8000","     -68.8500","     -57.4500","       641103.19","D16_027","","     -47.4500","     -64.2500","      50","no"
"      32","D16","       6","      17.8000","     -177.250","     -66.0500","       99803.953","D16_038","","     -61.8500","     -69.9500","      50","yes"
"      32","D16","       7","      18.3000","      48.5500","      64.4500","       869529.19","D16_006","","      77.0500","      55.1500","      50","no"
"      32","D16","       7","      18.3000","     -50.8500","      59.5500","       543933.38","D16_007","","      72.2500","      52.5500","      75","no"
"      32","D16","       7","      18.3000","     -44.5500","     -28.6500","       676657.94","D16_036","","     -19.3500","     -38.4500","      50","no"
"      32","D16","       7","      18.3000","      68.5500","     -60.7500","       39240.238","D16_025","","     -58.7500","     -63.2500","      75","no"
"      32","D16","       7","      18.3000","      115.650","     -63.7500","       602920.56","D16_033","D16_03","     -56.0500","     -70.9500","      75","no"
"      32","D16","       7","      18.3000","     -139.050","     -61.4500","       207636.33","D16_038","","     -56.4500","     -66.1500","      75","no"
"      32","D16","       8","      18.7000","     -25.1500","      53.7500","       1064882.6","D16_007","","      62.4500","      43.6500","      50","no"
"      32","D16","       8","      18.7000","      148.550","     -67.5500","       937493.94","D16_033","D16_03","     -59.3500","     -74.4500","      50","yes"
"      32","D16","       8","      18.7000","     -82.5500","     -64.3500","       423775.25","D16_038","","     -57.2500","     -69.9500","      75","yes"
"      32","D16","       9","      19.1000","     -43.7500","      58.2500","       1303554.1","D16_008","","      73.1500","      43.8500","      75","no"
"      32","D16","       9","      19.1000","      178.550","     -60.9500","       179705.41","D16_033","D16_03","     -57.0500","     -65.3500","      50","no"
"      32","D16","       9","      19.1000","      129.950","     -57.6500","       628490.25","D16_037","D16_03","     -49.9500","     -66.1500","      75","no"
"      32","D16","       9","      19.1000","     -41.0500","     -60.6500","       39827.336","D16_038","","     -58.5500","     -62.3500","      75","no"
"      32","D16","      10","      19.6000","      30.9500","      58.9500","       895892.31","D16_008","D16_02","      64.5500","      51.9500","      50","no"
"      32","D16","      10","      19.6000","     -147.950","     -63.5500","       192608.73","D16_033","D16_03","     -59.3500","     -67.1500","      75","no"
"      32","D16","      10","      19.6000","      151.750","     -62.2500","       213758.92","D16_037","D16_03","     -52.5500","     -68.0500","      50","yes"
"      32","D16","      10","      19.6000","      175.750","     -63.1500","       11116.754","D16_040","","     -61.6500","     -64.4500","      50","no"
"      32","D16","      10","      19.6000","      122.350","     -59.1500","       251059.81","D16_043","D16_03","     -52.5500","     -66.3500","      50","no"
"      32","D16","      10","      19.6000","      13.1500","     -65.4500","       16858.814","D16_046","","     -62.9500","     -67.1500","      50","yes"
"      32","D16","      11","      20.0000","      104.850","      58.8500","       2758167.0","D16_008","D16_02","      73.1500","      44.4500","      50","no"
"      32","D16","      11","      20.0000","     -81.7500","     -65.4500","       641649.38","D16_033","D16_03","     -60.0500","     -69.9500","      50","yes"
"      32","D16","      11","      20.0000","     -42.1500","     -64.0500","       30290.098","D16_039","","     -62.7500","     -65.5500","      50","no"
"      32","D16","      11","      20.0000","     -174.650","     -57.1500","       27950.455","D16_042","","     -55.2500","     -58.6500","     100","no"
"      32","D16","      11","      20.0000","     -179.950","     -65.8500","       35773.523","D16_040","","     -62.4500","     -68.8500","      50","yes"
"      32","D16","      11","      20.0000","      134.250","     -61.6500","       59262.906","D16_043","D16_03","     -59.1500","     -63.4500","      50","no"
"      32","D16","      12","      20.4000","      15.7500","      56.9500","       1005237.3","D16_009","D16_02","      72.5500","      38.6500","      75","no"
"      32","D16","      12","      20.4000","      93.3500","      53.5500","       2430337.2","D16_008","D16_02","      66.6500","      37.6500","      50","no"
"      32","D16","      12","      20.4000","     -29.6500","     -60.4500","       55130.523","D16_039","","     -57.5500","     -63.8500","      75","no"
"      32","D16","      12","      20.4000","      113.150","     -57.9500","       177668.19","D16_045","D16_03","     -53.1500","     -63.0500","      75","no"
