,Mars Year,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data
31,29,B01,31,134.4,21.85,-44.25,141555.06,B01_016,,-41.35,-46.15,50,0
32,29,B01,32,134.8,27.55,-43.75,107235.59,B01_016,,-41.95,-45.55,50,0
33,29,B02,1,135.3,32.15,-42.45,133621.84,B01_016,,-39.85,-45.35,50,0
34,29,B02,1,135.3,-79.95,-23.95,291360.47,B02_002,B02_01,-19.65,-28.45,75,1
35,29,B02,1,135.3,-25.95,-39.25,306463.44,B02_012,B02_01,-33.65,-43.75,75,1
36,29,B02,1,135.3,-72.95,-14.45,441562.22,B02_003,B02_01,-7.05,-21.45,100,1
37,29,B02,1,135.3,-55.25,-14.95,276998.16,B02_008,B02_01,-8.45,-20.05,100,1
38,29,B02,1,135.3,-39.35,-28.95,477812.0,B02_010,B02_01,-19.35,-37.35,75,1
39,29,B02,2,135.8,35.25,-39.85,230865.3,B01_016,,-34.65,-44.95,50,0
40,29,B02,2,135.8,66.55,-34.85,142513.47,B02_004,,-31.35,-38.55,75,1
41,29,B02,2,135.8,-71.05,-40.35,136629.38,B02_005,,-35.55,-43.55,75,0
42,29,B02,2,135.8,-29.95,-16.65,1218658.2,B02_010,B02_01,-6.45,-28.75,50,0
43,29,B02,2,135.8,-56.25,-19.25,1248391.6,B02_002+003+008,B02_01,-9.55,-34.85,75,0
44,29,B02,2,135.8,-80.35,-33.15,108755.73,B02_067,B02_01,-28.65,-36.85,100,1
45,29,B02,3,136.2,-65.95,74.55,133995.84,B02_001,,78.85,70.35,50,1
46,29,B02,3,136.2,68.35,-33.55,166330.88,B02_004,,-29.75,-37.25,75,1
47,29,B02,3,136.2,35.45,-39.95,194849.67,B01_016,,-34.05,-44.75,50,0
48,29,B02,3,136.2,-17.55,-42.45,135396.05,B02_006,,-39.65,-44.55,50,0
49,29,B02,3,136.2,-27.85,-18.45,3351916.0,B02_002+003+008+010,B02_01,-5.14999,-33.75,50,0
50,29,B02,3,136.2,153.65,-34.75,352135.0,B02_007,,-30.95,-39.15,50,0
51,29,B02,4,136.7,68.75,-33.95,120336.36,B02_004,,-29.45,-37.95,75,1
52,29,B02,4,136.7,-54.55,70.35,508814.41,B02_001,,80.45,57.05,50,1
53,29,B02,4,136.7,-72.25,-10.45,152627.17,B02_009,B02_01,-7.45,-13.65,100,1
54,29,B02,4,136.7,-53.35,-39.35,378639.44,B02_011,B02_02,-34.45,-46.85,50,0
55,29,B02,5,137.2,134.85,65.85,58527.758,B02_017,,68.65,61.85,50,1
56,29,B02,5,137.2,124.65,74.65,47006.585999999996,B02_018,,76.55,72.25,50,1
57,29,B02,5,137.2,-47.85,-25.25,1956662.6,B02_011,B02_02,-3.35,-46.05,75,0
58,29,B02,6,137.6,151.35,62.45,148137.59,B02_017,,69.05,58.55,50,1
59,29,B02,6,137.6,131.75,74.05,134240.41,B02_018,,78.15,69.15,50,1
60,29,B02,6,137.6,-38.95,-21.35,2051696.5,B02_011,B02_02,-2.85,-41.65,75,0
61,29,B02,6,137.6,-64.85,-18.55,1070407.2,B02_013,B02_02,-9.35,-29.65,100,1
62,29,B02,7,138.1,-79.55,-37.25,107589.46,B02_020,B02_02,-34.65,-41.65,75,1
63,29,B02,7,138.1,-62.15,-34.65,295906.06,B02_021,B02_02,-30.15,-39.15,50,0
64,29,B02,7,138.1,-81.25,-27.25,379908.12,B02_023,B02_02,-21.85,-31.65,75,1
65,29,B02,7,138.1,32.75,-42.15,98659.344,B02_022,,-39.05,-44.95,50,1
66,29,B02,7,138.1,-4.14999,-22.45,822503.25,B02_027,B02_02,-13.75,-32.55,50,1
67,29,B02,7,138.1,-33.55,78.55,505082.84,B02_024,,83.15,71.05,50,1
68,29,B02,7,138.1,44.45,73.35,260899.31,B02_025,,78.45,66.85,50,1
69,29,B02,7,138.1,132.45,59.85,256550.45,B02_017,,66.75,54.75,50,1
70,29,B02,7,138.1,123.25,74.65,271746.69,B02_018,,78.65,69.75,50,1
71,29,B02,7,138.1,-33.75,-14.85,1755647.6,B02_011,B02_02,-0.14999400000000002,-31.25,75,1
72,29,B02,7,138.1,-59.25,-20.95,734804.81,B02_013,B02_02,-10.35,-31.85,75,1
73,29,B02,8,138.5,150.55,71.45,959192.31,B02_017+018,,81.35,57.35,50,1
74,29,B02,8,138.5,62.45,74.25,348128.25,B02_025,,78.65,63.75,50,1
75,29,B02,8,138.5,-66.55,77.45,446777.31,B02_026,,84.25,68.75,50,1
76,29,B02,8,138.5,-16.05,80.25,258025.5,B02_024,,86.55,74.95,50,1
77,29,B02,8,138.5,-48.95,-21.75,687339.44,B02_013,B02_02,-10.35,-36.45,50,0
78,29,B02,8,138.5,-77.45,-19.85,1631279.8,B02_023,B02_02,-0.649994,-34.85,100,1
79,29,B02,8,138.5,-24.25,-17.35,1528606.1,B02_011,B02_02,1.05,-34.75,50,1
80,29,B02,8,138.5,0.350006,-23.15,534217.25,B02_027,B02_02,-16.85,-30.65,50,1
81,29,B02,8,138.5,30.45,-31.75,181575.72,B02_022,,-28.25,-36.05,50,1
82,29,B02,8,138.5,68.25,-34.85,232015.27,B02_028,,-29.05,-41.45,75,1
83,29,B02,9,139.0,16.55,-41.85,341504.5,B02_029,,-36.95,-47.25,50,0
84,29,B02,9,139.0,68.75,-34.55,447286.0,B02_031,,-28.45,-41.65,50,1
85,29,B02,9,139.0,76.35,74.15,405020.03,B02_025,,79.45,68.15,50,1
86,29,B02,9,139.0,-45.35,76.35,891513.25,B02_024+026,,87.55,63.35,75,1
87,29,B02,9,139.0,-39.45,-18.95,6385680.0,B02_011+013,B02_02,7.05,-44.55,75,0
88,29,B02,9,139.0,-79.95,-12.95,1887221.5,B02_023,B02_02,0.45000500000000004,-26.25,100,0
89,29,B02,9,139.0,172.45,64.65,1231011.8,B02_017+018,,78.65,54.75,100,1
90,29,B02,10,139.4,125.85,75.45,744941.25,B02_025,,81.15,68.75,50,1
91,29,B02,10,139.4,-35.35,73.35,954091.19,B02_024+026,,84.25,56.25,50,1
92,29,B02,10,139.4,-42.55,2.55,210762.22,B02_032,B02_02,7.95,-3.24999,75,1
93,29,B02,10,139.4,73.55,-36.45,544676.81,B02_031,,-27.05,-45.85,50,1
94,29,B02,10,139.4,-68.05,-15.75,1276270.2,B02_023,B02_02,1.45,-34.75,50,0
95,29,B02,10,139.4,22.95,-43.65,112966.73,B02_029,,-39.65,-48.35,100,1
96,29,B02,10,139.4,44.55,-38.75,386754.78,B02_034,,-27.85,-46.45,75,1
97,29,B02,10,139.4,-20.85,-21.65,8698299.0,B02_011+013,B02_02,10.65,-47.95,75,0
98,29,B02,10,139.4,175.15,63.15,1149370.9,B02_017+018,,75.75,51.65,75,1
99,29,B02,11,139.9,-72.85,-15.15,2212661.8,B02_023,B02_02,1.65,-32.55,50,0
100,29,B02,11,139.9,-35.25,72.65,932076.12,B02_024+026,,84.25,59.35,75,1
101,29,B02,11,139.9,-114.25,-43.05,383788.97,B02_035,,-36.15,-49.55,50,0
102,29,B02,11,139.9,64.05,-36.15,1176413.8,B02_031+034,,-25.35,-46.65,50,0
103,29,B02,11,139.9,26.55,-43.15,132367.95,B02_029,,-39.65,-46.05,100,1
104,29,B02,11,139.9,-19.95,-16.05,11859335.0,B02_011+013+032,B02_02,19.35,-45.25,75,1
105,29,B02,11,139.9,127.45,-30.55,116856.97,B02_015,,-27.65,-33.15,50,1
106,29,B02,12,140.4,-36.95,74.45,860976.69,B02_024+026,,88.35,53.55,50,1
107,29,B02,12,140.4,-63.05,-19.45,3301257.2,B02_023,B02_02,3.75001,-43.95,50,0
108,29,B02,12,140.4,-13.35,-17.95,9471946.0,B02_011+013+032,B02_02,14.35,-43.55,75,0
109,29,B02,12,140.4,75.35,-28.55,1713235.5,B02_031+034,,-9.95,-42.95,50,0
110,29,B02,13,140.8,37.15,77.15,127040.55,B02_037,,80.65,71.65,75,1
111,29,B02,13,140.8,137.15,73.95,387532.53,B02_038,,83.55,57.95,50,1
112,29,B02,13,140.8,-63.55,-12.25,2011933.8,B02_023,B02_02,4.35001,-33.95,75,1
113,29,B02,13,140.8,-15.25,-20.35,9626212.0,B02_011+013+032,B02_02,13.15,-47.85,75,0
114,29,B02,14,141.3,-40.15,70.05,1458610.1,B02_040,,84.05,57.05,50,1
115,29,B02,14,141.3,147.35,74.35,399184.56,B02_038,,82.15,62.65,50,1
116,29,B02,14,141.3,33.85,76.85,362637.66,B02_037,,85.25,67.95,50,1
117,29,B02,14,141.3,-58.85,-11.45,2007161.0,B02_023,B02_02,3.75001,-28.55,75,1
118,29,B02,14,141.3,42.25,-37.25,376215.22,B02_039,,-30.35,-42.95,50,1
119,29,B02,14,141.3,-18.35,-14.65,6928532.0,B02_011+013+032,B02_02,19.15,-44.95,75,0
120,29,B02,15,141.8,40.65,-36.65,453964.09,B02_039,,-31.55,-43.75,50,1
121,29,B02,15,141.8,-26.85,23.55,241794.78,B02_042,B02_03,28.35,18.05,75,1
122,29,B02,15,141.8,-48.85,68.05,1378629.9,B02_040,,84.05,54.75,75,1
123,29,B02,15,141.8,-74.25,-31.45,134717.23,B02_044,,-28.45,-35.05,75,1
124,29,B02,15,141.8,73.75,-35.55,146912.2,B02_034,,-31.75,-39.75,100,1
125,29,B02,15,141.8,-14.25,-10.85,4566775.0,B02_011+013+032,B02_02,11.25,-30.85,75,1
126,29,B02,15,141.8,-54.75,-14.75,1782290.5,B02_023,B02_02,-2.6499900000000003,-32.75,50,0
127,29,B02,16,142.2,-22.15,25.95,642013.81,B02_042,B02_03,37.05,15.55,100,1
128,29,B02,16,142.2,-19.45,-6.14999,1600344.1,B02_011+013+032,B02_02,12.25,-21.75,50,0
129,29,B02,16,142.2,-15.05,-38.95,197481.45,B02_043,B02_02,-31.55,-44.75,50,0
130,29,B02,16,142.2,-49.05,-11.45,2967289.8,B02_023+029,B02_02,17.95,-37.55,75,1
131,29,B02,16,142.2,-70.85,-30.55,201080.06,B02_044,,-26.15,-34.35,75,1
132,29,B02,16,142.2,-55.45,69.35,1298371.4,B02_040,,83.55,58.55,75,1
133,29,B02,16,142.2,76.75,-38.05,360956.16,B02_034,,-29.95,-44.15,75,1
134,29,B02,16,142.2,29.05,-34.05,664939.25,B02_039,,-22.65,-41.85,75,1
135,29,B02,17,142.7,-18.45,23.75,653817.25,B02_042,B02_03,36.25,8.95,50,0
136,29,B02,17,142.7,-69.75,-29.45,112286.7,B02_044,,-27.25,-32.15,50,1
137,29,B02,17,142.7,-45.05,67.85,1104359.1,B02_040,,81.35,51.85,75,1
138,29,B02,17,142.7,-64.25,-11.15,612676.5,B02_023+029,B02_02,-3.24999,-16.35,75,0
139,29,B02,17,142.7,-10.45,-38.15,103783.11,B02_043,B02_02,-42.25,-42.25,50,0
140,29,B02,17,142.7,-10.85,-16.35,1181940.4,B02_011+013+032,B02_02,5.45,-35.25,50,0
141,29,B02,17,142.7,47.95,-38.05,1027888.7,B02_039,,-27.45,-50.15,50,0
142,29,B02,17,142.7,78.95,-36.35,736004.94,B02_034,,-21.55,-47.65,50,0
143,29,B02,17,142.7,11.25,-43.25,292525.44,B02_045,,-39.85,-45.85,50,0
144,29,B02,18,143.2,-11.65,28.75,989336.12,B02_042,B02_03,41.85,11.55,75,1
145,29,B02,18,143.2,-32.05,24.95,644664.19,B02_046,B02_03,33.75,14.65,75,1
146,29,B02,18,143.2,81.45,-34.65,1613816.0,B02_034,,-18.85,-53.05,75,1
147,29,B02,18,143.2,53.35,-40.55,1197333.1,B02_039,,-29.25,-56.85,50,1
148,29,B02,18,143.2,10.15,-39.95,963263.56,B02_043+045,,-31.95,-47.85,50,0
149,29,B02,19,143.6,-44.45,80.35,253050.53,B02_047,,85.85,75.75,75,1
150,29,B02,19,143.6,-27.95,25.55,811693.19,B02_046,B02_03,34.15,17.55,75,1
151,29,B02,19,143.6,-19.45,10.35,266219.19,B02_048,B02_03,14.15,5.75001,75,1
152,29,B02,19,143.6,-5.54999,25.75,1232008.6,B02_042,B02_03,38.45,11.15,75,1
153,29,B02,19,143.6,85.05,-35.65,1577917.5,B02_034,,-14.95,-56.05,50,1
154,29,B02,19,143.6,27.45,-38.85,1218462.1,B02_043+045,,-29.75,-48.75,75,1
155,29,B02,20,144.1,-22.55,19.55,1163588.5,B02_046+048,B02_03,35.35,6.55,75,1
156,29,B02,20,144.1,-48.15,71.95,868326.0,B02_047,,83.15,56.45,75,1
157,29,B02,20,144.1,86.55,-25.95,1992576.9,B02_034,,-1.05,-51.25,50,0
158,29,B02,20,144.1,-11.75,-40.65,18601.096,B02_019,,-39.25,-42.25,100,1
159,29,B02,21,144.7,3.75,25.55,1227517.9,B02_042,B02_03,42.05,8.850010000000001,50,0
160,29,B02,21,144.7,-21.25,21.55,1465326.6,B02_046+048,B02_03,36.75,6.7500100000000005,75,1
161,29,B02,21,144.7,-58.25,69.95,913393.44,B02_047,,82.75,56.65,50,1
162,29,B02,21,144.7,30.95,-38.55,1204378.8,B02_050,,-26.55,-47.65,75,0
163,29,B02,22,145.0,21.35,27.95,3589278.5,B02_042,B02_03,43.25,9.65,50,1
164,29,B02,22,145.0,-16.85,18.45,2141492.8,B02_046+048,B02_03,36.15,-0.0499954,50,0
165,29,B02,22,145.0,97.25,-16.35,1289256.9,B02_051,,4.15,-47.25,50,0
166,29,B02,22,145.0,38.15,-38.45,1790996.8,B02_050,,-26.15,-48.75,75,0
167,29,B02,23,145.5,-24.25,74.85,1383927.5,B02_049,,85.45,56.85,75,1
168,29,B02,23,145.5,-13.05,25.55,1602657.6,B02_046+048,B02_03,44.35,4.75001,50,0
169,29,B02,23,145.5,27.25,23.85,3515497.2,B02_042,B02_03,38.05,9.45,50,0
170,29,B02,23,145.5,40.05,-37.25,1038446.4,B02_050,,-29.45,-45.85,50,0
171,29,B02,23,145.5,98.35,-19.55,1918263.1,B02_051,,-1.64999,-38.55,75,1
172,29,B02,23,145.5,81.65,-37.95,948157.5,B02_053,,-24.35,-50.35,50,0
173,29,B02,24,146.0,-24.15,76.15,1351084.4,B02_049,,87.15,57.25,75,1
174,29,B02,24,146.0,-15.45,25.35,1601669.8,B02_046+048,B02_03,43.45,6.95,75,1
175,29,B02,24,146.0,28.45,25.25,4056034.5,B02_042,B02_03,43.45,6.95,50,0
176,29,B02,24,146.0,-31.65,26.15,304577.97,B02_052,B02_03,37.05,19.25,100,1
177,29,B02,24,146.0,58.45,-41.35,960549.94,B02_050,,-30.55,-53.55,50,0
178,29,B02,24,146.0,84.95,-37.65,1502854.9,B02_053,,-21.85,-53.75,50,0
179,29,B02,24,146.0,-116.55,-10.05,316353.19,B02_054,,-4.35,-15.25,75,1
180,29,B02,24,146.0,107.55,-21.85,2269207.2,B02_051,,3.75001,-46.65,50,0
181,29,B02,25,146.5,-35.25,77.15,1238940.8,B02_049,,86.35,58.55,75,1
182,29,B02,25,146.5,-32.35,27.05,790401.19,B02_052,B02_03,34.75,18.65,100,1
183,29,B02,25,146.5,91.65,-4.14999,888247.56,B02_056,,5.85001,-12.15,75,1
184,29,B02,25,146.5,111.85,-21.75,2296844.5,B02_051,,7.05,-41.25,50,1
185,29,B02,25,146.5,-6.54999,31.45,1390592.2,B02_046+048,B02_03,49.75,14.05,75,1
186,29,B02,25,146.5,-15.15,-44.35,52842.625,B02_068,,-41.55,-47.05,75,1
187,29,B02,26,146.9,-44.75,75.75,1440921.4,B02_049,,87.15,57.55,75,1
188,29,B02,26,146.9,91.65,-0.949997,701467.31,B02_056,,11.65,-10.25,75,1
189,29,B02,26,146.9,116.85,-18.15,1999133.1,B02_051,,9.15,-45.15,50,1
190,29,B02,26,146.9,-25.55,27.15,649760.19,B02_052,B02_03,38.05,19.25,100,1
191,29,B02,26,146.9,-6.45,34.85,896315.5,B02_046+048,B02_03,47.85,21.15,75,1
192,29,B02,26,146.9,95.95,-38.85,1452284.5,B02_053,,-23.05,-55.55,50,0
193,29,B02,27,147.4,-159.25,35.55,278417.19,B02_057,,41.35,29.85,100,1
194,29,B02,27,147.4,-38.55,72.55,1419647.4,B02_049,,84.05,56.65,75,1
195,29,B02,27,147.4,-21.05,27.35,768000.25,B02_052,B02_03,36.85,18.45,75,1
196,29,B02,27,147.4,0.350006,36.95,1110776.1,B02_046+048,B02_03,49.25,24.45,50,1
197,29,B02,27,147.4,77.55,-35.85,266512.53,B02_068,,-29.25,-40.65,50,0
198,29,B02,27,147.4,107.45,-36.95,2659503.5,B02_053,,-23.45,-51.95,50,0
199,29,B02,28,147.9,-17.05,23.55,1066546.0,B02_052,B02_03,38.25,10.05,75,1
200,29,B02,28,147.9,-39.05,69.65,961994.0,B02_049,,80.25,44.65,75,1
201,29,B02,28,147.9,-152.85,35.55,242193.62,B02_057,,40.35,31.75,100,1
202,29,B02,28,147.9,63.75,25.45,335739.19,B02_058,B02_03,32.85,18.65,75,1
203,29,B02,28,147.9,-127.35,74.55,301920.16,B02_059,,80.25,67.45,100,1
204,29,B02,28,147.9,52.05,-41.75,388834.72,B02_060,,-53.05,-53.05,50,0
205,29,B02,28,147.9,99.45,-10.45,694220.31,B02_056,,-2.85,-21.75,75,1
206,29,B02,28,147.9,98.25,-35.55,616113.38,B02_053,,-23.25,-47.25,50,0
207,29,B02,28,147.9,76.25,-34.75,291127.66,B02_068,,-28.05,-40.55,75,0
208,29,B02,29,148.4,-153.55,34.05,267381.88,B02_057,,38.85,29.85,75,1
209,29,B02,29,148.4,67.55,19.35,789941.75,B02_058,B02_03,30.15,9.05,75,1
210,29,B02,29,148.4,-34.55,69.35,1176588.8,B02_049,,82.15,46.85,75,1
211,29,B02,29,148.4,-108.85,70.05,1343725.1,B02_059,,82.75,59.95,100,1
212,29,B02,29,148.4,-12.75,22.35,866196.88,B02_052,B02_03,35.35,9.850010000000001,75,1
213,29,B02,29,148.4,95.35,-33.95,1117605.0,B02_053,,-22.65,-46.95,75,0
214,29,B02,30,148.8,-149.25,35.45,515819.28,B02_057,,42.05,27.95,75,1
215,29,B02,30,148.8,-30.35,62.65,697993.56,B02_049,,70.75,49.65,75,1
216,29,B02,30,148.8,-103.95,71.75,1253122.1,B02_059,,83.35,62.45,75,1
217,29,B02,30,148.8,-33.15,-22.75,1059894.1,B02_061,,-5.55,-41.25,75,1
218,29,B02,30,148.8,130.15,14.15,82115.141,B02_065,,17.65,10.75,75,1
219,29,B02,31,149.3,-31.35,-15.35,1394293.5,B02_061,,1.45,-30.45,75,1
220,29,B02,31,149.3,131.05,26.65,402553.41,B02_063,,20.15,20.05,75,1
221,29,B02,31,149.3,69.35,73.55,190465.75,B02_064,,77.35,69.55,75,1
222,29,B02,31,149.3,-69.25,66.25,1489826.8,B02_059,,79.05,54.85,75,1
223,29,B02,32,149.8,-7.349989999999999,-43.25,173400.95,B02_062,,-39.65,-47.85,75,1
224,29,B02,32,149.8,135.85,27.25,431022.69,B02_063,,33.45,19.85,75,1
225,29,B02,32,149.8,-72.25,63.95,2284856.5,B02_059,,77.15,47.75,75,1
226,29,B02,32,149.8,74.35,72.75,836623.88,B02_064,,85.25,56.25,75,1
227,29,B02,32,149.8,-160.85,32.35,132925.62,B02_066,,35.95,28.45,75,1
228,29,B02,33,150.3,73.45,70.95,343955.19,B02_064,,80.05,59.95,50,1
229,29,B02,33,150.3,-62.95,64.45,3219460.5,B02_059,,80.45,38.55,50,1
230,29,B02,33,150.3,144.45,34.25,613119.5,B02_063,,44.55,23.65,75,1
231,29,B02,33,150.3,52.15,-40.05,765002.94,B02_060,,-29.25,-48.55,75,1
232,29,B03,1,150.8,77.35,71.65,845106.31,B03_001,,83.55,56.25,50,1
233,29,B03,2,151.3,94.35,71.55,807561.38,B03_001,,85.25,56.25,75,1
234,29,B03,2,151.3,-113.65,-44.45,166632.31,B03_002,,-41.15,-47.45,75,1
235,29,B03,2,151.3,60.75,-33.15,60844.289000000004,B03_003,,-30.55,-35.85,75,1
236,29,B03,3,151.8,101.35,78.05,553267.44,B03_001,,88.15,69.95,75,1
237,29,B03,3,151.8,-106.45,-45.05,88441.094,B03_002,,-41.95,-47.95,50,0
238,29,B03,4,152.3,126.95,-34.05,173148.81,B03_004,B03_01,-30.95,-37.35,75,1
239,29,B03,4,152.3,156.55,-34.15,814340.12,B03_005,B03_01,-21.85,-46.05,50,0
240,29,B03,4,152.3,78.85,75.85,413808.19,B03_006,,80.65,69.95,75,1
241,29,B03,4,152.3,115.35,-25.15,62142.785,B03_009,B03_01,-23.05,-27.15,75,1
242,29,B03,5,152.8,-152.15,-41.45,1280599.5,B03_007,B03_01,-29.45,-54.95,50,0
243,29,B03,5,152.8,59.75,73.15,453914.16,B03_006,,79.65,67.45,75,1
244,29,B03,5,152.8,131.95,-39.05,274494.12,B03_010,B03_01,-34.45,-42.95,75,1
245,29,B03,5,152.8,146.75,-26.75,1872841.1,B03_005,B03_01,-14.75,-36.45,75,1
246,29,B03,5,152.8,118.15,-22.25,493044.12,B03_009,B03_01,-12.25,-31.25,75,1
247,29,B03,5,152.8,98.25,-43.05,30820.952999999998,B03_004,B03_01,-41.25,-44.95,100,1
248,29,B03,6,153.2,58.85,72.45,266279.84,B03_006,,78.35,68.35,75,1
249,29,B03,6,153.2,-142.35,74.75,440893.66,B03_008,,82.35,67.25,75,1
250,29,B03,6,153.2,142.95,-36.05,1614816.4,B03_010,B03_01,-19.15,-50.75,75,1
251,29,B03,6,153.2,1.75,-43.75,2301547.2,B03_011,B03_02,-34.25,-53.15,75,0
252,29,B03,6,153.2,-128.75,-44.05,3542493.8,B03_007,B03_01,-23.25,-61.05,75,0
253,29,B03,7,153.7,-126.95,74.85,779138.56,B03_008,,83.15,67.95,75,1
254,29,B03,7,153.7,50.85,-47.45,146228.2,B03_014,,-44.85,-50.35,75,1
255,29,B03,7,153.7,71.05,-37.85,924981.88,B03_015,,-24.55,-50.35,50,0
256,29,B03,7,153.7,-37.95,-48.95,2886490.8,B03_011,B03_02,-39.05,-61.05,50,0
257,29,B03,7,153.7,-168.45,-33.75,10438624.0,B03_007+010,B03_01,0.250008,-57.25,75,0
258,29,B03,8,154.2,32.65,-45.35,326668.38,B03_012,,-40.15,-51.05,50,0
259,29,B03,8,154.2,113.75,-38.35,1170158.8,B03_013,B03_01,-28.25,-50.15,75,1
260,29,B03,8,154.2,69.15,-38.65,1812300.0,B03_014+015,,-22.25,-53.55,50,0
261,29,B03,8,154.2,-60.45,-31.65,702933.44,B03_011,B03_02,-24.75,-38.15,50,0
262,29,B03,8,154.2,-177.15,-25.95,4589974.5,B03_007+010,B03_01,1.65,-52.95,75,0
263,29,B03,9,154.7,-82.35,-25.95,799056.69,B03_017,B03_02,-13.05,-39.15,50,0
264,29,B03,9,154.7,60.75,-37.05,528685.12,B03_018,,-31.15,-45.25,75,1
265,29,B03,9,154.7,-45.15,75.75,138167.44,B03_020,,79.85,71.45,75,1
266,29,B03,9,154.7,65.15,-49.45,732801.38,B03_012,,-45.35,-54.55,75,0
267,29,B03,9,154.7,141.35,-35.15,1558411.1,B03_013,B03_01,-23.45,-44.55,75,0
268,29,B03,9,154.7,-151.85,-31.05,4381583.0,B03_007+010,B03_01,1.05,-53.35,75,0
269,29,B03,9,154.7,-44.55,-34.25,7261461.0,B03_011+077,B03_02,-0.349998,-60.75,75,0
270,29,B03,10,155.2,109.55,-36.65,471741.91,B03_019,B03_01,-30.95,-43.35,75,1
271,29,B03,10,155.2,-30.05,70.65,441789.88,B03_020,,80.65,57.95,75,1
272,29,B03,10,155.2,-17.55,-22.95,170050.31,B03_022,B03_02,-18.85,-27.35,100,1
273,29,B03,10,155.2,14.15,-40.55,189272.44,B03_033,,-34.65,-48.75,75,1
274,29,B03,10,155.2,72.45,-47.35,1377480.0,B03_012+018,,-32.45,-58.95,50,0
275,29,B03,10,155.2,-178.85,-28.25,13128424.0,B03_007+010+013,B03_01,7.2500100000000005,-51.05,75,0
276,29,B03,10,155.2,-37.75,-28.35,5751953.5,B03_011+018+077,B03_02,2.15,-54.15,50,0
277,29,B03,11,155.7,137.75,-38.45,969450.5,B03_023,,-29.95,-49.95,75,1
278,29,B03,11,155.7,32.95,-40.45,962089.25,B03_033,,-33.85,-46.65,75,1
279,29,B03,11,155.7,7.05,-46.45,351749.03,B03_025,,-40.55,-50.85,50,0
280,29,B03,11,155.7,-27.95,68.65,33177.586,B03_034,,71.15,66.45,75,1
281,29,B03,11,155.7,-175.05,-34.05,5819145.0,B03_007+010+013,B03_01,-6.24999,-51.05,75,0
282,29,B03,11,155.7,-37.45,-22.85,7129434.5,B03_011+018+022,B03_02,3.95,-48.15,50,0
283,29,B03,12,156.2,103.35,-37.35,720544.62,B03_026,,-27.85,-48.55,75,1
284,29,B03,12,156.2,36.15,-37.35,1237616.6,B03_033,,-30.35,-47.45,75,1
285,29,B03,12,156.2,-35.35,72.25,283158.03,B03_034,,77.55,64.55,75,1
286,29,B03,12,156.2,20.15,-47.55,370913.16,B03_025,,-42.15,-53.05,50,0
287,29,B03,12,156.2,-161.65,-31.05,12101496.0,B03_007+010+013+023,B03_01,10.25,-55.75,75,0
288,29,B03,12,156.2,-42.75,-25.45,7525760.0,B03_011+018+022,B03_02,-0.549995,-47.05,50,0
289,29,B03,13,156.7,100.25,-33.75,714024.12,B03_026,,-24.05,-45.15,75,1
290,29,B03,13,156.7,131.95,-38.75,355697.53,B03_031,,-33.45,-44.55,75,1
291,29,B03,13,156.7,56.05,-39.55,794107.25,B03_033,,-30.75,-48.75,50,0
292,29,B03,13,156.7,-25.85,-24.85,5667882.5,B03_011+018+022,B03_02,-1.24999,-48.35,50,0
293,29,B03,13,156.7,-133.85,-33.05,12230934.0,B03_007+010+013+023,B03_01,-1.85,-53.15,75,0
294,29,B03,14,157.1,61.75,-34.05,618031.25,B03_033,,-25.75,-41.65,75,1
295,29,B03,14,157.1,-148.15,32.55,248252.05,B03_035,,38.05,28.45,100,1
296,29,B03,14,157.1,141.45,-39.35,642017.44,B03_031,B03_01,-29.05,-46.25,50,1
297,29,B03,14,157.1,164.25,-22.15,1217915.0,B03_036,B03_01,1.05,-38.75,75,1
298,29,B03,14,157.1,-173.45,-31.75,434421.66,B03_038,B03_01,-18.25,-41.45,75,1
299,29,B03,14,157.1,-1.25,75.05,189451.14,B03_039,B03_03,78.35,72.05,100,1
300,29,B03,14,157.1,34.25,-47.65,98710.54699999999,B03_032,,-39.85,-51.65,75,1
301,29,B03,14,157.1,-96.35,-39.85,8309213.5,B03_007+010+013+023,B03_01,-16.45,-59.15,75,0
302,29,B03,14,157.1,-7.45,-28.05,3803135.5,B03_011+018+022,B03_02,-8.45,-53.15,50,0
303,29,B03,15,157.6,168.65,-20.45,1876902.1,B03_036,B03_01,0.0500031,-40.65,75,1
304,29,B03,15,157.6,-144.35,33.85,390821.16,B03_035,,40.35,28.15,75,1
305,29,B03,15,157.6,-9.149989999999999,76.45,239918.08,B03_039,B03_03,82.15,71.25,100,1
306,29,B03,15,157.6,-164.45,77.15,175587.81,B03_042,B03_03,83.85,69.65,100,1
307,29,B03,15,157.6,-167.25,-37.75,332266.16,B03_038,B03_01,-32.85,-42.75,75,1
308,29,B03,15,157.6,-72.45,-39.25,6748863.5,B03_007+010+011+013+018+022+023,B03_01,-19.05,-55.15,50,0
309,29,B03,16,158.1,-30.05,66.65,415503.25,B03_040,B03_03,75.05,59.35,100,1
310,29,B03,16,158.1,85.85,76.75,206723.53,B03_041,B03_03,83.35,69.55,100,1
311,29,B03,16,158.1,-18.85,-49.25,362351.88,B03_037,,-44.45,-53.75,50,1
312,29,B03,16,158.1,-33.05,-26.95,8334553.0,B03_007+010+011+013+018+022+023,B03_01,-2.6499900000000003,-56.45,50,0
